t, trunk_pos_des_x, trunk_pos_des_y, trunk_pos_des_z, trunk_pos_x, trunk_pos_y, trunk_pos_z,trunk_rot_des_x, trunk_rot_des_y, trunk_rot_des_z, trunk_rot_x, trunk_rot_y, trunk_pos_z,trunk_vel_des_x, trunk_vel_des_y, trunk_vel_des_z, trunk_vel_x, trunk_vel_y, trunk_vel_z,trunk_omega_des_x, trunk_omega_des_y, trunk_omega_des_z, trunk_omega_x, trunk_omega_y, trunk_omega_z,GRF_VMC_FL_x, GRF_VMC_FL_y, GRF_VMC_FL_z, GRF_act_FL_x, GRF_act_FL_y, GRF_act_FL_z, GRF_VMC_FR_x, GRF_VMC_FR_y, GRF_VMC_FR_z, GRF_act_FR_x, GRF_act_FR_y, GRF_act_FR_z, GRF_VMC_RL_x, GRF_VMC_RL_y, GRF_VMC_RL_z, GRF_act_RL_x, GRF_act_RL_y, GRF_act_RL_z, GRF_VMC_RR_x, GRF_VMC_RR_y, GRF_VMC_RR_z, GRF_act_RR_x, GRF_act_RR_y, GRF_act_RR_z, hip_FL_vel_x, hip_FL_vel_y, hip_FL_vel_z, hip_FR_vel_x, hip_FR_vel_y, hip_FR_vel_z, hip_RL_vel_x, hip_RL_vel_y, hip_RL_vel_z, hip_RR_vel_x, hip_RR_vel_y, hip_RR_vel_z, tau_HFE_FL, tau_KFE_FL, tau_HFE_FR, tau_KFE_FR, tau_HFE_RL, tau_KFE_RL, tau_HFE_RR, tau_KFE_RR 
0.186100, 0.000000, 0.000000, 0.353600, -0.008432, 0.000857, 0.317801, 0.000000, 0.000000, 0.000000, -0.002274, -0.002274, 0.002917, 0.000000, 0.000000, 0.000000, -0.033150, 0.004979, -0.034409, 0.000000, 0.000000, 0.000000, -0.009679, -0.068128, 0.008673, 38.047712, -2.604250, 220.663144, -46.132997, -76.380781, 28.000205, 30.748498, -1.279313, 249.049373, -53.338099, -73.064320, -21.011457, 39.205399, -1.802950, 402.051988, -79.934006, -105.120385, 35.384486, 32.514032, 0.768268, 357.593244, -73.416624, -91.035801, -35.036041, -0.034115, 0.007565, -0.015544, -0.032077, 0.007580, -0.012393, -0.034225, 0.002554, -0.054585, -0.032175, 0.002563, -0.052341, 6.089264, 19.400427, 3.613466, 18.377648, 4.315584, 26.208260, 2.923388, 22.679207 
0.188600, 0.000000, 0.000000, 0.353600, -0.008514, 0.000868, 0.317717, 0.000000, 0.000000, 0.000000, -0.002298, -0.002298, 0.002754, 0.000000, 0.000000, 0.000000, -0.032001, 0.004576, -0.033477, 0.000000, 0.000000, 0.000000, -0.009348, -0.062768, 0.004902, 38.047712, -2.604250, 220.663144, -46.159647, -76.425637, 27.844862, 30.748498, -1.279313, 249.049373, -53.386896, -73.157316, -21.218822, 39.205399, -1.802950, 402.051988, -80.081598, -105.311937, 35.647001, 32.514032, 0.768268, 357.593244, -73.464196, -91.160862, -34.958660, -0.032520, 0.006033, -0.016050, -0.031385, 0.006045, -0.013236, -0.032620, 0.003207, -0.052179, -0.031473, 0.003214, -0.049882, 6.087351, 19.415332, 3.609857, 18.394719, 4.286617, 26.286931, 2.897834, 22.744715 
0.191100, 0.000000, 0.000000, 0.353600, -0.008592, 0.000879, 0.317634, 0.000000, 0.000000, 0.000000, -0.002321, -0.002321, 0.002604, 0.000000, 0.000000, 0.000000, -0.030863, 0.004180, -0.032512, 0.000000, 0.000000, 0.000000, -0.008675, -0.057323, 0.001310, 38.047712, -2.604250, 220.663144, -46.185235, -76.467159, 27.739834, 30.748498, -1.279313, 249.049373, -53.438762, -73.255173, -21.373708, 39.205399, -1.802950, 402.051988, -80.208910, -105.483967, 35.773716, 32.514032, 0.768268, 357.593244, -73.493480, -91.273595, -34.973726, -0.030957, 0.004562, -0.016522, -0.030682, 0.004570, -0.014098, -0.031048, 0.003817, -0.049680, -0.030760, 0.003822, -0.047402, 6.085526, 19.429951, 3.606595, 18.412407, 4.259098, 26.362493, 2.874957, 22.806746 
0.193600, 0.000000, 0.000000, 0.353600, -0.008668, 0.000889, 0.317554, 0.000000, 0.000000, 0.000000, -0.002343, -0.002343, 0.002467, 0.000000, 0.000000, 0.000000, -0.030004, 0.003852, -0.031956, 0.000000, 0.000000, 0.000000, -0.009597, -0.051741, -0.002606, 34.981142, -3.103580, 235.459858, -50.008351, -76.205668, 28.564746, 26.661191, 0.698071, 243.293082, -53.142089, -68.482474, -20.297457, 33.514144, -2.028061, 377.502666, -76.811750, -96.310643, 32.760689, 35.243039, -0.396080, 353.834635, -72.229445, -93.472664, -35.382361, -0.029633, 0.003061, -0.017593, -0.030295, 0.003066, -0.015264, -0.029717, 0.004587, -0.047716, -0.030366, 0.004590, -0.045128, 5.089951, 19.367497, 2.678031, 17.173652, 3.151392, 24.008401, 3.591222, 23.381952 
0.196100, 0.000000, 0.000000, 0.353600, -0.008742, 0.000899, 0.317474, 0.000000, 0.000000, 0.000000, -0.002370, -0.002370, 0.002345, 0.000000, 0.000000, 0.000000, -0.029277, 0.003548, -0.031566, 0.000000, 0.000000, 0.000000, -0.011356, -0.046089, -0.006614, 34.981142, -3.103580, 235.459858, -50.078186, -76.284486, 28.538308, 26.661191, 0.698071, 243.293082, -53.206741, -68.607234, -20.399726, 33.514144, -2.028061, 377.502666, -76.943454, -96.504316, 32.944518, 35.243039, -0.396080, 353.834635, -72.211452, -93.559224, -35.363973, -0.028430, 0.001555, -0.018930, -0.030051, 0.001558, -0.016538, -0.028507, 0.005407, -0.045981, -0.030116, 0.005409, -0.042915, 5.088124, 19.383176, 2.675485, 17.192904, 3.127552, 24.075864, 3.574355, 23.436332 
0.198600, 0.000000, 0.000000, 0.353600, -0.008815, 0.000907, 0.317396, 0.000000, 0.000000, 0.000000, -0.002401, -0.002401, 0.002237, 0.000000, 0.000000, 0.000000, -0.028552, 0.003243, -0.031147, 0.000000, 0.000000, 0.000000, -0.012878, -0.040432, -0.010490, 34.981142, -3.103580, 235.459858, -50.148965, -76.361661, 28.483340, 26.661191, 0.698071, 243.293082, -53.032901, -68.740822, -20.474907, 33.514144, -2.028061, 377.502666, -77.062827, -96.682993, 33.091260, 35.243039, -0.396080, 353.834635, -72.047832, -93.645110, -35.327616, -0.027245, 0.000088, -0.020220, -0.029792, 0.000088, -0.017804, -0.027316, 0.006188, -0.044190, -0.029852, 0.006189, -0.040698, 5.086308, 19.399120, 2.673293, 17.213262, 3.104636, 24.141937, 3.560524, 23.487270 
0.201100, 0.000000, 0.000000, 0.353600, -0.008885, 0.000915, 0.317318, 0.000000, 0.000000, 0.000000, -0.002434, -0.002434, 0.002143, 0.000000, 0.000000, 0.000000, -0.027799, 0.002934, -0.030724, 0.000000, 0.000000, 0.000000, -0.013690, -0.035043, -0.014112, 34.981142, -3.103580, 235.459858, -50.219012, -76.427171, 28.392458, 26.661191, 0.698071, 243.293082, -53.004815, -68.864007, -20.576412, 33.514144, -2.028061, 377.502666, -77.181418, -96.856408, 33.242413, 35.243039, -0.396080, 353.834635, -71.174787, -93.761965, -35.163902, -0.026060, -0.001307, -0.021365, -0.029474, -0.001309, -0.019047, -0.026126, 0.006894, -0.042398, -0.029530, 0.006894, -0.038627, 5.084494, 19.415340, 2.671455, 17.234641, 3.082829, 24.206233, 3.549607, 23.534892 
0.203600, 0.000000, 0.000000, 0.353600, -0.008954, 0.000922, 0.317242, 0.000000, 0.000000, 0.000000, -0.002469, -0.002469, 0.002062, 0.000000, 0.000000, 0.000000, -0.027010, 0.002622, -0.030306, 0.000000, 0.000000, 0.000000, -0.013710, -0.030030, -0.017429, 34.981142, -3.103580, 235.459858, -50.284866, -76.492874, 28.292375, 26.661191, 0.698071, 243.293082, -52.991861, -68.988857, -20.700442, 33.514144, -2.028061, 377.502666, -77.289985, -97.016131, 33.390060, 35.243039, -0.396080, 353.834635, -70.538402, -93.866938, -35.028358, -0.024877, -0.002612, -0.022334, -0.029084, -0.002617, -0.020247, -0.024939, 0.007511, -0.040632, -0.029136, 0.007509, -0.036749, 5.082666, 19.431780, 2.669922, 17.256939, 3.062180, 24.268509, 3.541293, 23.579530 
0.206100, 0.000000, 0.000000, 0.353600, -0.009020, 0.000928, 0.317167, 0.000000, 0.000000, 0.000000, -0.002503, -0.002503, 0.001993, 0.000000, 0.000000, 0.000000, -0.026208, 0.002312, -0.029874, 0.000000, 0.000000, 0.000000, -0.013170, -0.025153, -0.020538, 34.981142, -3.103580, 235.459858, -50.347434, -76.566026, 28.193815, 26.661191, 0.698071, 243.293082, -52.893876, -69.124266, -20.836263, 33.514144, -2.028061, 377.502666, -77.379119, -97.156473, 33.521817, 35.243039, -0.396080, 353.834635, -70.497666, -93.937824, -34.978836, -0.023705, -0.003853, -0.023200, -0.028655, -0.003861, -0.021439, -0.023763, 0.008071, -0.038833, -0.028704, 0.008069, -0.034953, 5.080816, 19.448395, 2.668652, 17.280081, 3.042745, 24.328559, 3.535341, 23.621429 
0.208600, 0.000000, 0.000000, 0.353600, -0.009085, 0.000933, 0.317093, 0.000000, 0.000000, 0.000000, -0.002534, -0.002534, 0.001936, 0.000000, 0.000000, 0.000000, -0.025404, 0.002007, -0.029421, 0.000000, 0.000000, 0.000000, -0.012188, -0.020316, -0.023475, 34.981142, -3.103580, 235.459858, -50.408954, -76.639569, 28.085107, 26.661191, 0.698071, 243.293082, -52.825357, -69.261276, -20.987212, 33.514144, -2.028061, 377.502666, -77.454054, -97.283751, 33.659666, 35.243039, -0.396080, 353.834635, -70.446964, -94.001267, -34.912839, -0.022552, -0.005037, -0.023997, -0.028204, -0.005047, -0.022636, -0.022606, 0.008589, -0.036979, -0.028249, 0.008585, -0.033194, 5.078950, 19.465186, 2.667626, 17.304040, 3.024638, 24.386164, 3.531672, 23.660664 
0.211100, 0.000000, 0.000000, 0.353600, -0.009147, 0.000938, 0.317020, 0.000000, 0.000000, 0.000000, -0.002563, -0.002563, 0.001891, 0.000000, 0.000000, 0.000000, -0.024597, 0.001708, -0.028949, 0.000000, 0.000000, 0.000000, -0.010805, -0.015535, -0.026233, 34.981142, -3.103580, 235.459858, -50.469332, -76.713425, 27.968549, 26.661191, 0.698071, 243.293082, -52.784280, -69.399647, -21.150632, 33.514144, -2.028061, 377.502666, -77.514973, -97.398497, 33.804693, 35.243039, -0.396080, 353.834635, -70.386982, -94.057593, -34.829801, -0.021418, -0.006162, -0.024725, -0.027728, -0.006174, -0.023829, -0.021468, 0.009061, -0.035080, -0.027770, 0.009056, -0.031474, 5.077074, 19.482153, 2.666830, 17.328799, 3.007958, 24.441150, 3.530218, 23.697297 
0.213600, 0.000000, 0.000000, 0.353600, -0.009208, 0.000942, 0.316948, 0.000000, 0.000000, 0.000000, -0.002588, -0.002588, 0.001858, 0.000000, 0.000000, 0.000000, -0.023788, 0.001412, -0.028458, 0.000000, 0.000000, 0.000000, -0.009072, -0.010825, -0.028803, 34.981142, -3.103580, 235.459858, -50.528544, -76.787554, 27.846210, 26.661191, 0.698071, 243.293082, -52.768389, -69.539090, -21.324047, 33.514144, -2.028061, 377.502666, -77.562176, -97.501258, 33.957680, 35.243039, -0.396080, 353.834635, -70.318357, -94.107090, -34.729437, -0.020304, -0.007226, -0.025386, -0.027228, -0.007241, -0.025010, -0.020351, 0.009485, -0.033145, -0.027267, 0.009479, -0.029793, 5.075195, 19.499293, 2.666242, 17.354338, 2.992780, 24.493384, 3.530899, 23.731399 
0.216100, 0.000000, 0.000000, 0.353600, -0.009266, 0.000945, 0.316878, 0.000000, 0.000000, 0.000000, -0.002609, -0.002609, 0.001837, 0.000000, 0.000000, 0.000000, -0.022978, 0.001121, -0.027950, 0.000000, 0.000000, 0.000000, -0.007052, -0.006199, -0.031180, 34.981142, -3.103580, 235.459858, -50.586621, -76.861943, 27.719892, 26.661191, 0.698071, 243.293082, -52.775331, -69.679271, -21.505228, 33.514144, -2.028061, 377.502666, -77.596065, -97.592586, 34.119073, 35.243039, -0.396080, 353.834635, -70.241682, -94.150011, -34.611779, -0.019212, -0.008228, -0.025982, -0.026703, -0.008245, -0.026170, -0.019254, 0.009859, -0.031185, -0.026739, 0.009851, -0.028149, 5.073322, 19.516599, 2.665842, 17.380637, 2.979158, 24.542771, 3.533634, 23.763045 
0.218600, 0.000000, 0.000000, 0.353600, -0.009323, 0.000948, 0.316808, 0.000000, 0.000000, 0.000000, -0.002623, -0.002623, 0.001827, 0.000000, 0.000000, 0.000000, -0.022166, 0.000832, -0.027426, 0.000000, 0.000000, 0.000000, -0.004814, -0.001670, -0.033357, 34.981142, -3.103580, 235.459858, -50.643641, -76.936593, 27.591107, 26.661191, 0.698071, 243.293082, -52.802770, -69.819830, -21.692234, 33.514144, -2.028061, 377.502666, -77.617123, -97.673037, 34.288977, 35.243039, -0.396080, 353.834635, -70.157517, -94.186589, -34.477182, -0.018143, -0.009168, -0.026517, -0.026153, -0.009187, -0.027299, -0.018181, 0.010179, -0.029210, -0.026184, 0.010170, -0.026542, 5.071462, 19.534064, 2.665609, 17.407672, 2.967127, 24.589252, 3.538334, 23.792314 
0.221100, 0.000000, 0.000000, 0.353600, -0.009377, 0.000949, 0.316740, 0.000000, 0.000000, 0.000000, -0.002633, -0.002633, 0.001829, 0.000000, 0.000000, 0.000000, -0.021352, 0.000545, -0.026886, 0.000000, 0.000000, 0.000000, -0.002430, 0.002748, -0.035331, 34.981142, -3.103580, 235.459858, -50.699711, -77.011516, 27.461068, 26.661191, 0.698071, 243.293082, -52.848480, -69.960387, -21.883444, 33.514144, -2.028061, 377.502666, -77.625897, -97.743160, 34.467149, 35.243039, -0.396080, 353.834635, -70.066395, -94.217042, -34.326332, -0.017096, -0.010045, -0.026996, -0.025577, -0.010066, -0.028388, -0.017129, 0.010444, -0.027231, -0.025604, 0.010434, -0.024968, 5.069620, 19.551679, 2.665520, 17.435411, 2.956706, 24.632793, 3.544905, 23.819285 
0.223600, 0.000000, 0.000000, 0.353600, -0.009429, 0.000950, 0.316674, 0.000000, 0.000000, 0.000000, -0.002635, -0.002635, 0.001841, 0.000000, 0.000000, 0.000000, -0.020537, 0.000259, -0.026331, 0.000000, 0.000000, 0.000000, 0.000028, 0.007046, -0.037096, 34.981142, -3.103580, 235.459858, -50.754956, -77.086721, 27.330692, 26.661191, 0.698071, 243.293082, -52.910425, -70.100556, -22.077563, 33.514144, -2.028061, 377.502666, -77.622983, -97.803496, 34.653015, 35.243039, -0.396080, 353.834635, -69.968832, -94.241579, -34.160225, -0.016074, -0.010859, -0.027423, -0.024975, -0.010881, -0.029427, -0.016102, 0.010651, -0.025260, -0.024997, 0.010640, -0.023425, 5.067803, 19.569436, 2.665556, 17.463821, 2.947901, 24.673387, 3.553251, 23.844036 
0.226100, 0.000000, 0.000000, 0.353600, -0.009480, 0.000951, 0.316609, 0.000000, 0.000000, 0.000000, -0.002632, -0.002632, 0.001864, 0.000000, 0.000000, 0.000000, -0.019716, -0.000027, -0.025767, 0.000000, 0.000000, 0.000000, 0.002435, 0.011159, -0.038677, 34.981142, -3.103580, 235.459858, -50.812049, -77.158369, 27.190561, 26.661191, 0.698071, 243.293082, -53.006247, -70.234311, -22.270713, 33.514144, -2.028061, 377.502666, -77.284737, -97.872024, 34.793092, 35.243039, -0.396080, 353.834635, -69.870447, -94.264327, -33.992102, -0.015067, -0.011616, -0.027795, -0.024344, -0.011640, -0.030391, -0.015089, 0.010807, -0.023332, -0.024361, 0.010796, -0.021924, 5.066012, 19.587325, 2.665694, 17.492859, 2.940693, 24.711059, 3.563272, 23.866650 
0.228600, 0.000000, 0.000000, 0.353600, -0.009528, 0.000950, 0.316545, 0.000000, 0.000000, 0.000000, -0.002624, -0.002624, 0.001896, 0.000000, 0.000000, 0.000000, -0.018974, -0.000292, -0.025332, 0.000000, 0.000000, 0.000000, 0.003934, 0.014253, -0.039920, 32.675500, -0.338466, 235.438871, -51.400028, -74.997515, 26.546511, 25.910215, 1.020622, 268.913112, -58.284034, -73.932741, -24.357451, 27.671865, -1.533004, 359.605664, -75.410141, -89.485753, 32.821428, 30.242102, 0.741408, 327.836760, -65.774404, -85.325901, -30.981551, -0.014179, -0.012253, -0.028089, -0.023753, -0.012277, -0.031082, -0.014197, 0.010890, -0.021897, -0.023765, 0.010878, -0.020757, 4.489256, 19.038108, 2.058929, 18.492573, 1.734192, 22.525849, 2.710313, 21.538285 
0.231100, 0.000000, 0.000000, 0.353600, -0.009575, 0.000949, 0.316482, 0.000000, 0.000000, 0.000000, -0.002616, -0.002616, 0.001931, 0.000000, 0.000000, 0.000000, -0.018724, -0.000464, -0.025516, 0.000000, 0.000000, 0.000000, 0.002150, 0.013787, -0.039935, 32.675500, -0.338466, 235.438871, -51.457896, -75.071094, 26.402792, 25.910215, 1.020622, 268.913112, -58.341900, -74.021344, -24.562888, 27.671865, -1.533004, 359.605664, -75.525042, -89.629479, 33.031673, 30.242102, 0.741408, 327.836760, -65.793475, -85.428224, -30.870546, -0.013928, -0.012432, -0.028289, -0.023507, -0.012454, -0.030973, -0.013944, 0.010721, -0.022368, -0.023516, 0.010712, -0.020915, 4.487301, 19.056242, 2.059436, 18.524793, 1.728568, 22.559142, 2.720845, 21.557672 
0.233600, 0.000000, 0.000000, 0.353600, -0.009622, 0.000948, 0.316418, 0.000000, 0.000000, 0.000000, -0.002613, -0.002613, 0.001965, 0.000000, 0.000000, 0.000000, -0.018482, -0.000633, -0.025670, 0.000000, 0.000000, 0.000000, 0.000660, 0.013375, -0.039745, 32.675500, -0.338466, 235.438871, -51.514025, -75.143245, 26.252605, 25.910215, 1.020622, 268.913112, -58.400630, -74.111771, -24.775100, 27.671865, -1.533004, 359.605664, -75.636032, -89.767311, 33.230362, 30.242102, 0.741408, 327.836760, -65.815438, -85.528228, -30.766780, -0.013709, -0.012546, -0.028453, -0.023243, -0.012566, -0.030871, -0.013723, 0.010500, -0.022761, -0.023250, 0.010492, -0.021059, 4.485128, 19.074469, 2.060233, 18.556025, 1.722227, 22.593376, 2.730582, 21.578152 
0.236100, 0.000000, 0.000000, 0.353600, -0.009667, 0.000946, 0.316353, 0.000000, 0.000000, 0.000000, -0.002612, -0.002612, 0.001998, 0.000000, 0.000000, 0.000000, -0.018246, -0.000795, -0.025793, 0.000000, 0.000000, 0.000000, -0.000493, 0.013008, -0.039354, 32.675500, -0.338466, 235.438871, -51.568099, -75.213939, 26.098500, 25.910215, 1.020622, 268.913112, -58.460322, -74.203667, -24.991375, 27.671865, -1.533004, 359.605664, -75.742382, -89.899361, 33.418453, 30.242102, 0.741408, 327.836760, -65.840546, -85.626505, -30.669755, -0.013522, -0.012592, -0.028574, -0.022962, -0.012611, -0.030778, -0.013533, 0.010227, -0.023075, -0.022967, 0.010221, -0.021198, 4.482783, 19.092759, 2.061232, 18.586420, 1.715383, 22.628206, 2.739642, 21.599464 
0.238600, 0.000000, 0.000000, 0.353600, -0.009713, 0.000944, 0.316289, 0.000000, 0.000000, 0.000000, -0.002615, -0.002615, 0.002030, 0.000000, 0.000000, 0.000000, -0.018018, -0.000951, -0.025888, 0.000000, 0.000000, 0.000000, -0.001278, 0.012681, -0.038764, 32.675500, -0.338466, 235.438871, -51.619870, -75.283180, 25.943070, 25.910215, 1.020622, 268.913112, -58.521021, -74.296682, -25.208975, 27.671865, -1.533004, 359.605664, -75.843492, -90.025753, 33.596976, 30.242102, 0.741408, 327.836760, -65.868989, -85.723525, -30.578826, -0.013365, -0.012573, -0.028649, -0.022664, -0.012590, -0.030697, -0.013374, 0.009906, -0.023309, -0.022667, 0.009901, -0.021336, 4.480308, 19.111083, 2.062357, 18.616108, 1.708223, 22.663339, 2.748111, 21.621406 
0.241100, 0.000000, 0.000000, 0.353600, -0.009758, 0.000941, 0.316224, 0.000000, 0.000000, 0.000000, -0.002618, -0.002618, 0.002062, 0.000000, 0.000000, 0.000000, -0.017796, -0.001099, -0.025954, 0.000000, 0.000000, 0.000000, -0.001685, 0.012388, -0.037981, 32.675500, -0.338466, 235.438871, -51.669167, -75.351008, 25.788867, 25.910215, 1.020622, 268.913112, -58.582710, -74.390472, -25.425218, 27.671865, -1.533004, 359.605664, -75.938888, -90.146628, 33.766967, 30.242102, 0.741408, 327.836760, -65.900889, -85.819652, -30.493282, -0.013238, -0.012487, -0.028676, -0.022350, -0.012502, -0.030627, -0.013245, 0.009538, -0.023466, -0.022350, 0.009535, -0.021476, 4.477744, 19.129412, 2.063544, 18.645195, 1.700908, 22.698526, 2.756054, 21.643822 
0.243600, 0.000000, 0.000000, 0.353600, -0.009802, 0.000938, 0.316159, 0.000000, 0.000000, 0.000000, -0.002623, -0.002623, 0.002092, 0.000000, 0.000000, 0.000000, -0.017580, -0.001239, -0.025993, 0.000000, 0.000000, 0.000000, -0.001719, 0.012124, -0.037012, 32.675500, -0.338466, 235.438871, -51.715888, -75.417489, 25.638330, 25.910215, 1.020622, 268.913112, -58.645314, -74.484688, -25.637544, 27.671865, -1.533004, 359.605664, -76.028217, -90.262151, 33.929407, 30.242102, 0.741408, 327.836760, -65.936296, -85.915145, -30.412410, -0.013140, -0.012337, -0.028655, -0.022019, -0.012351, -0.030569, -0.013144, 0.009126, -0.023547, -0.022017, 0.009124, -0.021619, 4.475130, 19.147719, 2.064736, 18.673770, 1.693581, 22.733557, 2.763513, 21.666594 
0.246100, 0.000000, 0.000000, 0.353600, -0.009845, 0.000935, 0.316094, 0.000000, 0.000000, 0.000000, -0.002627, -0.002627, 0.002122, 0.000000, 0.000000, 0.000000, -0.017374, -0.001370, -0.026002, 0.000000, 0.000000, 0.000000, -0.001428, 0.011889, -0.035869, 32.675500, -0.338466, 235.438871, -51.759764, -75.482925, 25.493154, 25.910215, 1.020622, 268.913112, -58.835348, -74.575006, -25.869060, 27.671865, -1.533004, 359.605664, -76.110949, -90.372599, 34.084320, 30.242102, 0.741408, 327.836760, -65.973840, -86.008795, -30.333895, -0.013072, -0.012125, -0.028587, -0.021677, -0.012138, -0.030515, -0.013074, 0.008675, -0.023558, -0.021672, 0.008674, -0.021760, 4.472504, 19.165978, 2.065888, 18.701902, 1.686367, 22.768256, 2.770521, 21.689631 
0.248600, 0.000000, 0.000000, 0.353600, -0.009889, 0.000932, 0.316029, 0.000000, 0.000000, 0.000000, -0.002630, -0.002630, 0.002152, 0.000000, 0.000000, 0.000000, -0.017185, -0.001425, -0.025921, 0.000000, 0.000000, 0.000000, -0.002523, 0.012116, -0.034594, 27.185591, -0.473774, 261.617530, -58.646069, -75.018719, 26.697642, 28.087427, 1.329459, 248.880748, -53.991592, -73.244437, -24.683685, 24.369722, -1.868671, 341.163376, -73.134072, -84.123544, 31.481985, 37.225449, 0.813337, 352.226604, -69.336520, -96.825319, -33.925112, -0.013037, -0.011799, -0.028709, -0.021336, -0.011810, -0.030368, -0.013037, 0.008263, -0.023482, -0.021329, 0.008263, -0.021546, 2.690605, 19.077903, 2.937641, 18.343733, 1.123288, 21.169859, 4.165152, 24.493370 
0.251100, 0.000000, 0.000000, 0.353600, -0.009931, 0.000928, 0.315964, 0.000000, 0.000000, 0.000000, -0.002642, -0.002642, 0.002184, 0.000000, 0.000000, 0.000000, -0.016985, -0.001345, -0.025655, 0.000000, 0.000000, 0.000000, -0.006559, 0.013196, -0.033428, 27.185591, -0.473774, 261.617530, -58.582703, -75.782306, 27.131969, 28.087427, 1.329459, 248.880748, -54.026668, -73.331514, -24.907444, 24.369722, -1.868671, 341.163376, -73.195939, -84.231496, 31.575311, 37.225449, 0.813337, 352.226604, -69.302738, -96.857027, -33.885046, -0.012979, -0.011374, -0.029189, -0.020998, -0.011382, -0.030005, -0.012975, 0.008017, -0.023275, -0.020987, 0.008020, -0.020616, 2.687844, 19.098356, 2.938666, 18.369129, 1.116821, 21.202487, 4.173189, 24.516140 
0.253600, 0.000000, 0.000000, 0.353600, -0.009974, 0.000925, 0.315901, 0.000000, 0.000000, 0.000000, -0.002662, -0.002662, 0.002218, 0.000000, 0.000000, 0.000000, -0.016783, -0.001250, -0.025367, 0.000000, 0.000000, 0.000000, -0.009534, 0.014207, -0.032133, 27.185591, -0.473774, 261.617530, -58.651548, -75.864233, 26.962347, 28.087427, 1.329459, 248.880748, -54.062330, -73.419306, -25.136179, 24.369722, -1.868671, 341.163376, -73.243258, -84.329853, 31.639305, 37.225449, 0.813337, 352.226604, -69.268225, -96.888453, -33.862672, -0.012935, -0.010894, -0.029531, -0.020643, -0.010899, -0.029695, -0.012928, 0.007750, -0.022963, -0.020628, 0.007755, -0.019785, 2.685231, 19.118895, 2.939727, 18.394344, 1.110612, 21.235105, 4.182292, 24.536612 
0.256100, 0.000000, 0.000000, 0.353600, -0.010015, 0.000922, 0.315838, 0.000000, 0.000000, 0.000000, -0.002689, -0.002689, 0.002255, 0.000000, 0.000000, 0.000000, -0.016584, -0.001136, -0.025061, 0.000000, 0.000000, 0.000000, -0.011572, 0.015167, -0.030675, 27.185591, -0.473774, 261.617530, -58.715990, -75.945915, 26.797799, 28.087427, 1.329459, 248.880748, -54.099287, -73.505198, -25.358987, 24.369722, -1.868671, 341.163376, -73.281498, -84.420245, 31.713185, 37.225449, 0.813337, 352.226604, -69.236334, -96.921918, -33.827776, -0.012912, -0.010346, -0.029757, -0.020270, -0.010348, -0.029435, -0.012902, 0.007456, -0.022556, -0.020252, 0.007463, -0.019043, 2.682777, 19.139515, 2.940808, 18.419362, 1.104830, 21.267394, 4.192231, 24.555180 
0.258600, 0.000000, 0.000000, 0.353600, -0.010056, 0.000919, 0.315775, 0.000000, 0.000000, 0.000000, -0.002719, -0.002719, 0.002294, 0.000000, 0.000000, 0.000000, -0.016386, -0.001006, -0.024739, 0.000000, 0.000000, 0.000000, -0.012786, 0.016073, -0.029057, 27.185591, -0.473774, 261.617530, -58.776184, -76.027192, 26.641746, 28.087427, 1.329459, 248.880748, -54.137229, -73.589085, -25.572335, 24.369722, -1.868671, 341.163376, -73.310775, -84.503150, 31.793629, 37.225449, 0.813337, 352.226604, -69.207334, -96.957206, -33.783795, -0.012911, -0.009731, -0.029877, -0.019879, -0.009732, -0.029214, -0.012897, 0.007134, -0.022067, -0.019858, 0.007143, -0.018381, 2.680498, 19.160208, 2.941896, 18.444165, 1.099614, 21.299094, 4.202806, 24.572184 
0.261100, 0.000000, 0.000000, 0.353600, -0.010097, 0.000917, 0.315714, 0.000000, 0.000000, 0.000000, -0.002752, -0.002752, 0.002335, 0.000000, 0.000000, 0.000000, -0.016190, -0.000860, -0.024400, 0.000000, 0.000000, 0.000000, -0.013288, 0.016921, -0.027284, 27.185591, -0.473774, 261.617530, -58.832521, -76.107598, 26.496287, 28.087427, 1.329459, 248.880748, -54.175915, -73.670486, -25.772565, 24.369722, -1.868671, 341.163376, -73.302659, -84.580431, 31.872220, 37.225449, 0.813337, 352.226604, -69.181765, -96.994434, -33.735659, -0.012929, -0.009055, -0.029901, -0.019471, -0.009054, -0.029021, -0.012912, 0.006783, -0.021507, -0.019447, 0.006793, -0.017789, 2.678408, 19.180959, 2.942975, 18.468735, 1.095077, 21.329996, 4.213840, 24.587908 
0.263600, 0.000000, 0.000000, 0.353600, -0.010137, 0.000915, 0.315653, 0.000000, 0.000000, 0.000000, -0.002785, -0.002785, 0.002378, 0.000000, 0.000000, 0.000000, -0.015983, -0.000659, -0.024052, 0.000000, 0.000000, 0.000000, -0.013227, 0.017592, -0.025224, 27.185591, -0.473774, 261.617530, -58.881314, -76.225083, 25.522932, 28.087427, 1.329459, 248.880748, -54.305984, -73.734497, -25.952519, 24.369722, -1.868671, 341.163376, -72.905440, -84.670909, 31.875517, 37.225449, 0.813337, 352.226604, -69.170224, -97.039230, -33.713414, -0.012971, -0.008237, -0.029822, -0.019018, -0.008235, -0.028808, -0.012952, 0.006408, -0.020932, -0.018993, 0.006417, -0.017293, 2.676521, 19.201755, 2.944026, 18.493037, 1.091292, 21.359959, 4.225151, 24.602612 
