t, trunk_pos_des_x, trunk_pos_des_y, trunk_pos_des_z, trunk_pos_x, trunk_pos_y, trunk_pos_z,trunk_rot_des_x, trunk_rot_des_y, trunk_rot_des_z, trunk_rot_x, trunk_rot_y, trunk_pos_z,trunk_vel_des_x, trunk_vel_des_y, trunk_vel_des_z, trunk_vel_x, trunk_vel_y, trunk_vel_z,trunk_omega_des_x, trunk_omega_des_y, trunk_omega_des_z, trunk_omega_x, trunk_omega_y, trunk_omega_z,GRF_VMC_FL_x, GRF_VMC_FL_y, GRF_VMC_FL_z, GRF_act_FL_x, GRF_act_FL_y, GRF_act_FL_z, GRF_VMC_FR_x, GRF_VMC_FR_y, GRF_VMC_FR_z, GRF_act_FR_x, GRF_act_FR_y, GRF_act_FR_z, GRF_VMC_RL_x, GRF_VMC_RL_y, GRF_VMC_RL_z, GRF_act_RL_x, GRF_act_RL_y, GRF_act_RL_z, GRF_VMC_RR_x, GRF_VMC_RR_y, GRF_VMC_RR_z, GRF_act_RR_x, GRF_act_RR_y, GRF_act_RR_z, hip_FL_vel_x, hip_FL_vel_y, hip_FL_vel_z, hip_FR_vel_x, hip_FR_vel_y, hip_FR_vel_z, hip_RL_vel_x, hip_RL_vel_y, hip_RL_vel_z, hip_RR_vel_x, hip_RR_vel_y, hip_RR_vel_z 
0.563100, 0.000000, 0.000000, 0.340415, -0.011939, 0.000249, 0.307086, 0.000000, 0.000000, 0.000000, -0.000616, -0.000616, 0.000470, 0.000000, 0.000000, -0.405531, 0.019503, -0.000399, -0.217493, 0.000000, 0.000000, 0.000000, 0.000018, -0.007160, -0.002855, 22.697550, -2.207668, 65.601701, -28.991570, -46.374154, 14.225285, 22.388373, 0.982982, 44.546595, -23.741740, -41.534037, -13.048371, 23.968634, -2.153419, 111.827037, -40.912797, -57.837271, 20.679336, 21.848725, 1.267256, 131.076709, -46.162088, -59.727316, -20.978649, 0.019847, -0.001255, -0.215232, 0.019161, -0.001255, -0.215440, 0.019845, 0.000401, -0.219536, 0.019159, 0.000401, -0.219431 
0.565600, 0.000000, 0.000000, 0.339383, -0.011889, 0.000248, 0.306530, 0.000000, 0.000000, 0.000000, -0.000616, -0.000616, 0.000456, 0.000000, 0.000000, -0.419544, 0.020129, -0.000445, -0.227347, 0.000000, 0.000000, 0.000000, 0.000101, -0.003504, -0.003597, 22.697550, -2.207668, 65.601701, -29.605411, -46.910871, 14.446934, 22.388373, 0.982982, 44.546595, -24.282696, -42.020708, -13.362061, 23.968634, -2.153419, 111.827037, -41.554347, -58.393619, 20.996249, 21.848725, 1.267256, 131.076709, -46.867210, -60.333365, -21.212787, 0.020561, -0.001524, -0.226149, 0.019698, -0.001524, -0.226422, 0.020561, 0.000562, -0.228373, 0.019697, 0.000563, -0.228254 
0.568100, 0.000000, 0.000000, 0.338317, -0.011838, 0.000247, 0.305949, 0.000000, 0.000000, 0.000000, -0.000615, -0.000615, 0.000453, 0.000000, 0.000000, -0.433324, 0.020685, -0.000490, -0.237002, 0.000000, 0.000000, 0.000000, 0.000213, 0.000504, -0.004285, 22.697550, -2.207668, 65.601701, -30.214114, -47.451910, 14.670922, 22.388373, 0.982982, 44.546595, -24.816110, -42.508447, -13.675303, 23.968634, -2.153419, 111.827037, -42.182577, -58.947392, 21.312862, 21.848725, 1.267256, 131.076709, -47.561850, -60.939709, -21.447022, 0.021199, -0.001775, -0.236972, 0.020171, -0.001775, -0.237313, 0.021200, 0.000710, -0.236909, 0.020171, 0.000711, -0.236782 
0.570600, 0.000000, 0.000000, 0.337217, -0.011786, 0.000246, 0.305344, 0.000000, 0.000000, 0.000000, -0.000615, -0.000615, 0.000459, 0.000000, 0.000000, -0.446863, 0.020766, -0.000535, -0.248468, 0.000000, 0.000000, 0.000000, 0.000308, 0.005208, -0.004733, 1.533782, -1.533722, 1.917227, -20.101144, -14.163805, 5.746076, 0.504963, 0.278738, 0.631204, -20.052000, -12.993299, -6.250578, 2.395600, -2.583673, 3.229591, -20.635745, -15.140606, 6.226500, 1.645535, 2.188901, 2.736126, -20.642426, -14.216972, -4.780693, 0.021333, -0.001955, -0.249824, 0.020197, -0.001955, -0.250215, 0.021334, 0.000790, -0.247057, 0.020199, 0.000790, -0.246932 
0.573100, 0.000000, 0.000000, 0.336083, -0.011736, 0.000244, 0.304699, 0.000000, 0.000000, 0.000000, -0.000614, -0.000614, 0.000480, 0.000000, 0.000000, -0.460154, 0.019141, -0.000585, -0.267711, 0.000000, 0.000000, 0.000000, 0.000271, 0.011563, -0.004411, 1.533782, -1.533722, 1.917227, -20.988408, -15.006324, 6.145062, 0.504963, 0.278738, 0.631204, -20.930541, -13.812276, -6.655527, 2.395600, -2.583673, 3.229591, -21.308220, -15.852772, 6.549046, 1.645535, 2.188901, 2.736126, -21.335573, -14.951642, -5.126367, 0.019668, -0.001908, -0.270984, 0.018611, -0.001908, -0.271355, 0.019671, 0.000650, -0.264515, 0.018614, 0.000651, -0.264404 
0.575600, 0.000000, 0.000000, 0.334916, -0.011691, 0.000243, 0.304006, 0.000000, 0.000000, 0.000000, -0.000613, -0.000613, 0.000517, 0.000000, 0.000000, -0.473190, 0.017433, -0.000632, -0.286674, 0.000000, 0.000000, 0.000000, 0.000267, 0.018059, -0.004096, 1.533782, -1.533722, 1.917227, -21.840059, -15.814486, 6.525731, 0.504963, 0.278738, 0.631204, -21.776524, -14.601045, -7.041389, 2.395600, -2.583673, 3.229591, -21.937115, -16.518311, 6.847957, 1.645535, 2.188901, 2.736126, -21.982751, -15.635823, -5.446365, 0.017920, -0.001861, -0.291902, 0.016939, -0.001861, -0.292261, 0.017925, 0.000514, -0.281650, 0.016945, 0.000515, -0.281558 
0.578100, 0.000000, 0.000000, 0.333717, -0.011649, 0.000241, 0.303266, 0.000000, 0.000000, 0.000000, -0.000612, -0.000612, 0.000571, 0.000000, 0.000000, -0.485963, 0.015646, -0.000679, -0.305375, 0.000000, 0.000000, 0.000000, 0.000293, 0.024657, -0.003787, 1.533782, -1.533722, 1.917227, -22.659359, -16.593376, 6.891162, 0.504963, 0.278738, 0.631204, -22.592642, -15.363922, -7.411071, 2.395600, -2.583673, 3.229591, -22.528764, -17.145306, 7.127324, 1.645535, 2.188901, 2.736126, -22.590728, -16.278255, -5.745267, 0.016094, -0.001814, -0.312586, 0.015189, -0.001815, -0.312937, 0.016103, 0.000382, -0.298491, 0.015198, 0.000382, -0.298423 
0.580600, 0.000000, 0.000000, 0.332487, -0.011612, 0.000239, 0.302479, 0.000000, 0.000000, 0.000000, -0.000612, -0.000612, 0.000641, 0.000000, 0.000000, -0.498467, 0.013785, -0.000723, -0.323827, 0.000000, 0.000000, 0.000000, 0.000343, 0.031327, -0.003484, 1.533782, -1.533722, 1.917227, -23.448910, -17.347157, 7.243881, 0.504963, 0.278738, 0.631204, -23.381023, -16.104434, -7.766978, 2.395600, -2.583673, 3.229591, -23.088289, -17.740382, 7.390516, 1.645535, 2.188901, 2.736126, -23.164982, -16.886116, -6.026845, 0.014195, -0.001768, -0.333040, 0.013363, -0.001768, -0.333389, 0.014206, 0.000252, -0.315062, 0.013375, 0.000252, -0.315023 
0.583100, 0.000000, 0.000000, 0.331225, -0.011580, 0.000238, 0.301647, 0.000000, 0.000000, 0.000000, -0.000611, -0.000611, 0.000727, 0.000000, 0.000000, -0.510693, 0.011853, -0.000766, -0.342046, 0.000000, 0.000000, 0.000000, 0.000413, 0.038044, -0.003188, 1.533782, -1.533722, 1.917227, -24.210771, -18.079234, 7.585957, 0.504963, 0.278738, 0.631204, -24.143332, -16.825457, -8.111099, 2.395600, -2.583673, 3.229591, -23.619806, -18.308961, 7.640311, 1.645535, 2.188901, 2.736126, -23.709929, -17.465285, -6.294197, 0.012225, -0.001723, -0.353272, 0.011465, -0.001723, -0.353623, 0.012241, 0.000126, -0.331384, 0.011482, 0.000126, -0.331376 
0.585600, 0.000000, 0.000000, 0.329933, -0.011553, 0.000236, 0.300769, 0.000000, 0.000000, 0.000000, -0.000610, -0.000610, 0.000831, 0.000000, 0.000000, -0.522636, 0.009853, -0.000808, -0.360041, 0.000000, 0.000000, 0.000000, 0.000500, 0.044787, -0.002898, 1.533782, -1.533722, 1.917227, -24.946555, -18.792380, 7.919082, 0.504963, 0.278738, 0.631204, -24.880858, -17.529327, -8.445081, 2.395600, -2.583673, 3.229591, -24.126598, -18.855467, 7.878994, 1.645535, 2.188901, 2.736126, -24.229098, -18.020566, -6.549866, 0.010186, -0.001678, -0.373287, 0.009497, -0.001678, -0.373644, 0.010208, 0.000003, -0.347473, 0.009519, 0.000003, -0.347501 
0.588100, 0.000000, 0.000000, 0.328612, -0.011531, 0.000234, 0.299847, 0.000000, 0.000000, 0.000000, -0.000608, -0.000608, 0.000951, 0.000000, 0.000000, -0.534289, 0.007892, -0.000839, -0.377652, 0.000000, 0.000000, 0.000000, 0.000499, 0.051407, -0.002571, 8.375196, -1.317780, 10.468995, -25.708004, -19.197358, 7.170632, 11.392100, -0.595401, 14.240125, -26.265521, -31.606478, -12.074443, 26.864547, -1.157028, 33.753490, -25.914925, -50.128726, 15.832500, 28.344445, 3.481171, 35.430556, -26.021331, -51.858691, -16.563095, 0.008182, -0.001611, -0.392891, 0.007572, -0.001611, -0.393233, 0.008210, -0.000120, -0.363221, 0.007602, -0.000119, -0.363267 
0.590600, 0.000000, 0.000000, 0.327262, -0.011511, 0.000232, 0.298886, 0.000000, 0.000000, 0.000000, -0.000609, -0.000609, 0.001083, 0.000000, 0.000000, -0.545646, 0.008447, -0.000662, -0.390906, 0.000000, 0.000000, 0.000000, -0.001236, 0.054208, -0.001483, 8.375196, -1.317780, 10.468995, -26.690195, -28.187043, 9.717934, 11.392100, -0.595401, 14.240125, -26.839231, -31.976081, -11.801253, 26.864547, -1.157028, 33.753490, -26.468606, -50.623396, 16.264931, 28.344445, 3.481171, 35.430556, -26.553522, -52.400908, -16.866605, 0.008604, -0.001108, -0.407197, 0.008255, -0.001108, -0.407115, 0.008637, -0.000247, -0.375843, 0.008290, -0.000247, -0.375583 
0.593100, 0.000000, 0.000000, 0.325884, -0.011489, 0.000230, 0.297892, 0.000000, 0.000000, 0.000000, -0.000614, -0.000614, 0.001222, 0.000000, 0.000000, -0.556699, 0.008939, -0.000480, -0.404002, 0.000000, 0.000000, 0.000000, -0.002760, 0.057177, -0.000461, 8.375196, -1.317780, 10.468995, -27.228567, -28.689305, 10.009075, 11.392100, -0.595401, 14.240125, -27.356916, -32.461380, -12.025079, 26.864547, -1.157028, 33.753490, -26.905220, -51.071542, 16.406968, 28.344445, 3.481171, 35.430556, -26.993404, -52.848326, -17.165909, 0.008970, -0.000620, -0.421374, 0.008868, -0.000619, -0.420911, 0.009010, -0.000350, -0.388242, 0.008909, -0.000350, -0.387712 
0.595600, 0.000000, 0.000000, 0.324479, -0.011466, 0.000229, 0.296866, 0.000000, 0.000000, 0.000000, -0.000623, -0.000623, 0.001369, 0.000000, 0.000000, -0.567443, 0.009370, -0.000293, -0.416942, 0.000000, 0.000000, 0.000000, -0.004116, 0.060321, 0.000498, 8.375196, -1.317780, 10.468995, -27.751804, -29.188196, 10.298763, 11.392100, -0.595401, 14.240125, -27.863046, -32.947015, -12.251270, 26.864547, -1.157028, 33.753490, -27.331793, -51.525012, 16.582770, 28.344445, 3.481171, 35.430556, -27.423823, -53.301478, -17.475679, 0.009282, -0.000146, -0.435429, 0.009410, -0.000145, -0.434620, 0.009329, -0.000431, -0.400422, 0.009458, -0.000431, -0.399649 
0.598100, 0.000000, 0.000000, 0.323047, -0.011442, 0.000229, 0.295808, 0.000000, 0.000000, 0.000000, -0.000635, -0.000635, 0.001524, 0.000000, 0.000000, -0.577873, 0.009739, -0.000103, -0.429725, 0.000000, 0.000000, 0.000000, -0.005356, 0.063647, 0.001402, 8.375196, -1.317780, 10.468995, -28.259353, -29.683230, 10.587949, 11.392100, -0.595401, 14.240125, -28.357870, -33.432683, -12.478421, 26.864547, -1.157028, 33.753490, -27.746757, -51.981902, 16.777746, 28.344445, 3.481171, 35.430556, -27.842835, -53.758337, -17.792654, 0.009537, 0.000315, -0.449371, 0.009883, 0.000316, -0.448239, 0.009593, -0.000493, -0.412384, 0.009940, -0.000493, -0.411389 
0.600600, 0.000000, 0.000000, 0.321590, -0.011417, 0.000229, 0.294718, 0.000000, 0.000000, 0.000000, -0.000650, -0.000650, 0.001688, 0.000000, 0.000000, -0.587981, 0.010046, 0.000091, -0.442353, 0.000000, 0.000000, 0.000000, -0.006515, 0.067159, 0.002256, 8.375196, -1.317780, 10.468995, -28.751929, -30.174865, 10.872484, 11.392100, -0.595401, 14.240125, -28.841607, -33.917766, -12.710525, 26.864547, -1.157028, 33.753490, -28.148743, -52.440785, 16.970395, 28.344445, 3.481171, 35.430556, -28.248959, -54.217021, -18.076590, 0.009736, 0.000764, -0.463204, 0.010288, 0.000765, -0.461767, 0.009802, -0.000538, -0.424133, 0.010354, -0.000537, -0.422927 
0.603100, 0.000000, 0.000000, 0.320108, -0.011392, 0.000229, 0.293596, 0.000000, 0.000000, 0.000000, -0.000668, -0.000668, 0.001860, 0.000000, 0.000000, -0.597764, 0.010291, 0.000286, -0.454827, 0.000000, 0.000000, 0.000000, -0.007633, 0.070859, 0.003068, 8.375196, -1.317780, 10.468995, -29.230337, -30.662924, 11.157253, 11.392100, -0.595401, 14.240125, -29.314135, -34.402367, -12.942645, 26.864547, -1.157028, 33.753490, -28.536780, -52.900166, 17.159928, 28.344445, 3.481171, 35.430556, -28.640869, -54.676245, -18.355982, 0.009879, 0.001202, -0.476936, 0.010626, 0.001203, -0.475203, 0.009955, -0.000569, -0.435674, 0.010703, -0.000568, -0.434262 
0.605600, 0.000000, 0.000000, 0.318601, -0.011366, 0.000230, 0.292444, 0.000000, 0.000000, 0.000000, -0.000687, -0.000687, 0.002039, 0.000000, 0.000000, -0.607214, 0.010366, 0.000329, -0.466456, 0.000000, 0.000000, 0.000000, -0.007078, 0.070762, 0.003356, 18.432568, -0.903326, 23.040710, -30.242887, -43.905568, 14.936520, 16.565722, 0.000859, 20.743697, -30.077388, -41.364271, -14.485785, 20.389209, -0.329793, 44.921396, -34.992956, -50.490882, 18.234213, 22.380393, 0.937850, 41.396847, -33.202645, -51.310855, -18.025008, 0.009915, 0.001331, -0.488496, 0.010732, 0.001332, -0.486843, 0.009998, -0.000607, -0.447274, 0.010815, -0.000606, -0.445974 
0.608100, 0.000000, 0.000000, 0.317072, -0.011340, 0.000231, 0.291264, 0.000000, 0.000000, 0.000000, -0.000703, -0.000703, 0.002213, 0.000000, 0.000000, -0.616327, 0.010323, 0.000298, -0.477618, 0.000000, 0.000000, 0.000000, -0.005922, 0.069230, 0.003403, 18.432568, -0.903326, 23.040710, -30.593030, -44.303251, 15.204023, 16.565722, 0.000859, 20.743697, -30.450386, -41.773212, -14.698198, 20.389209, -0.329793, 44.921396, -35.522082, -51.027530, 18.508133, 22.380393, 0.937850, 41.396847, -33.713887, -51.837358, -18.292500, 0.009864, 0.001314, -0.499087, 0.010692, 0.001315, -0.497654, 0.009952, -0.000652, -0.458751, 0.010781, -0.000651, -0.457677 
0.610600, 0.000000, 0.000000, 0.315520, -0.011315, 0.000232, 0.290056, 0.000000, 0.000000, 0.000000, -0.000716, -0.000716, 0.002385, 0.000000, 0.000000, -0.625098, 0.010213, 0.000263, -0.488629, 0.000000, 0.000000, 0.000000, -0.004923, 0.068100, 0.003433, 18.432568, -0.903326, 23.040710, -30.940230, -44.709427, 15.474429, 16.565722, 0.000859, 20.743697, -30.817281, -42.187669, -14.916473, 20.389209, -0.329793, 44.921396, -36.032978, -51.561396, 18.781774, 22.380393, 0.937850, 41.396847, -34.204072, -52.358938, -18.560890, 0.009747, 0.001289, -0.509662, 0.010582, 0.001290, -0.508421, 0.009841, -0.000695, -0.469979, 0.010676, -0.000695, -0.469102 
0.613100, 0.000000, 0.000000, 0.313947, -0.011289, 0.000232, 0.288821, 0.000000, 0.000000, 0.000000, -0.000728, -0.000728, 0.002554, 0.000000, 0.000000, -0.633522, 0.010035, 0.000225, -0.499489, 0.000000, 0.000000, 0.000000, -0.004059, 0.067355, 0.003447, 18.432568, -0.903326, 23.040710, -31.282878, -45.122571, 15.747317, 16.565722, 0.000859, 20.743697, -31.176734, -42.606467, -15.139929, 20.389209, -0.329793, 44.921396, -36.525289, -52.091791, 19.055046, 22.380393, 0.937850, 41.396847, -34.673209, -52.875207, -18.829839, 0.009564, 0.001256, -0.520215, 0.010403, 0.001256, -0.519141, 0.009664, -0.000737, -0.480962, 0.010503, -0.000737, -0.480255 
0.615600, 0.000000, 0.000000, 0.312353, -0.011264, 0.000233, 0.287559, 0.000000, 0.000000, 0.000000, -0.000737, -0.000737, 0.002722, 0.000000, 0.000000, -0.641595, 0.009790, 0.000184, -0.510201, 0.000000, 0.000000, 0.000000, -0.003310, 0.066978, 0.003446, 18.432568, -0.903326, 23.040710, -31.619297, -45.541225, 16.022286, 16.565722, 0.000859, 20.743697, -31.527438, -43.028482, -15.367942, 20.389209, -0.329793, 44.921396, -36.998772, -52.618144, 19.327894, 22.380393, 0.937850, 41.396847, -35.121369, -53.385849, -19.099063, 0.009316, 0.001215, -0.530740, 0.010155, 0.001215, -0.529813, 0.009422, -0.000778, -0.491705, 0.010260, -0.000778, -0.491146 
0.618100, 0.000000, 0.000000, 0.310739, -0.011240, 0.000233, 0.286270, 0.000000, 0.000000, 0.000000, -0.000744, -0.000744, 0.002889, 0.000000, 0.000000, -0.649311, 0.009478, 0.000140, -0.520766, 0.000000, 0.000000, 0.000000, -0.002659, 0.066954, 0.003431, 18.432568, -0.903326, 23.040710, -31.947868, -45.964014, 16.298956, 16.565722, 0.000859, 20.743697, -31.868186, -43.452663, -15.599943, 20.389209, -0.329793, 44.921396, -37.453275, -53.139981, 19.600288, 22.380393, 0.937850, 41.396847, -35.548674, -53.890607, -19.368334, 0.009003, 0.001167, -0.541233, 0.009839, 0.001167, -0.540435, 0.009115, -0.000819, -0.502211, 0.009951, -0.000818, -0.501782 
0.620600, 0.000000, 0.000000, 0.309106, -0.011217, 0.000233, 0.284955, 0.000000, 0.000000, 0.000000, -0.000750, -0.000750, 0.003057, 0.000000, 0.000000, -0.656667, 0.009122, 0.000059, -0.531165, 0.000000, 0.000000, 0.000000, -0.001921, 0.067146, 0.003258, 18.432568, -0.903326, 23.040710, -32.226425, -47.088054, 17.202555, 16.565722, 0.000859, 20.743697, -32.199915, -43.875806, -15.882796, 20.389209, -0.329793, 44.921396, -37.898470, -53.656602, 19.951821, 22.380393, 0.937850, 41.396847, -35.959461, -54.393954, -19.567507, 0.008664, 0.001035, -0.551608, 0.009458, 0.001035, -0.550972, 0.008783, -0.000852, -0.512483, 0.009577, -0.000851, -0.512198 
0.623100, 0.000000, 0.000000, 0.307456, -0.011195, 0.000233, 0.283616, 0.000000, 0.000000, 0.000000, -0.000754, -0.000754, 0.003224, 0.000000, 0.000000, -0.663658, 0.008349, 0.000021, -0.540149, 0.000000, 0.000000, 0.000000, -0.001542, 0.066483, 0.004667, 19.780005, -0.817916, 24.725006, -32.500526, -49.187115, 18.236980, 20.526329, 0.563320, 44.910278, -39.902133, -55.733601, -20.461604, 19.395740, -0.782384, 66.205768, -46.411225, -59.977298, 22.922657, 18.862478, 0.743373, 43.353337, -38.469115, -52.126931, -19.817855, 0.007719, 0.001420, -0.560397, 0.008852, 0.001420, -0.559749, 0.007844, -0.001284, -0.521575, 0.008976, -0.001284, -0.521444 
0.625600, 0.000000, 0.000000, 0.305788, -0.011175, 0.000233, 0.282255, 0.000000, 0.000000, 0.000000, -0.000758, -0.000758, 0.003390, 0.000000, 0.000000, -0.670281, 0.007464, -0.000007, -0.548831, 0.000000, 0.000000, 0.000000, -0.001122, 0.066021, 0.006244, 19.780005, -0.817916, 24.725006, -32.714978, -49.579815, 18.533867, 20.526329, 0.563320, 44.910278, -40.252948, -56.195893, -20.710521, 19.395740, -0.782384, 66.205768, -46.880032, -60.540753, 23.193757, 18.862478, 0.743373, 43.353337, -38.846749, -52.602130, -20.171321, 0.006642, 0.001864, -0.568949, 0.008153, 0.001865, -0.568283, 0.006772, -0.001755, -0.530301, 0.008282, -0.001755, -0.530340 
0.628100, 0.000000, 0.000000, 0.304105, -0.011158, 0.000233, 0.280872, 0.000000, 0.000000, 0.000000, -0.000760, -0.000760, 0.003555, 0.000000, 0.000000, -0.676531, 0.006512, -0.000035, -0.557375, 0.000000, 0.000000, 0.000000, -0.000652, 0.065891, 0.007775, 19.780005, -0.817916, 24.725006, -32.914211, -49.970495, 18.842577, 20.526329, 0.563320, 44.910278, -40.597593, -56.667236, -20.955492, 19.395740, -0.782384, 66.205768, -47.332177, -61.104891, 23.463401, 18.862478, 0.743373, 43.353337, -39.204287, -53.069395, -20.504018, 0.005503, 0.002297, -0.577456, 0.007382, 0.002297, -0.576784, 0.005640, -0.002211, -0.538792, 0.007517, -0.002211, -0.539007 
0.630600, 0.000000, 0.000000, 0.302406, -0.011143, 0.000233, 0.279468, 0.000000, 0.000000, 0.000000, -0.000761, -0.000761, 0.003720, 0.000000, 0.000000, -0.682406, 0.005527, -0.000070, -0.565753, 0.000000, 0.000000, 0.000000, 0.000055, 0.066246, 0.009238, 19.780005, -0.817916, 24.725006, -33.097820, -50.357573, 19.164775, 20.526329, 0.563320, 44.910278, -40.932952, -57.153726, -21.206281, 19.395740, -0.782384, 66.205768, -47.609431, -62.562749, 23.811362, 18.862478, 0.743373, 43.353337, -39.537947, -53.520221, -20.779313, 0.004338, 0.002702, -0.585918, 0.006570, 0.002702, -0.585290, 0.004483, -0.002656, -0.546959, 0.006711, -0.002656, -0.547396 
0.633100, 0.000000, 0.000000, 0.300693, -0.011130, 0.000233, 0.278043, 0.000000, 0.000000, 0.000000, -0.000760, -0.000760, 0.003886, 0.000000, 0.000000, -0.687903, 0.004517, -0.000130, -0.573957, 0.000000, 0.000000, 0.000000, 0.000380, 0.066788, 0.010603, 19.780005, -0.817916, 24.725006, -33.273335, -50.733396, 19.469033, 20.526329, 0.563320, 44.910278, -41.144315, -58.432229, -21.073176, 19.395740, -0.782384, 66.205768, -48.032933, -63.152937, 24.091971, 18.862478, 0.743373, 43.353337, -39.858189, -53.967109, -21.085944, 0.003160, 0.003051, -0.594294, 0.005720, 0.003051, -0.593647, 0.003313, -0.003099, -0.554936, 0.005868, -0.003100, -0.555521 
0.635600, 0.000000, 0.000000, 0.298967, -0.011120, 0.000233, 0.276599, 0.000000, 0.000000, 0.000000, -0.000759, -0.000759, 0.004054, 0.000000, 0.000000, -0.693017, 0.003319, -0.000275, -0.581134, 0.000000, 0.000000, 0.000000, 0.001002, 0.067383, 0.009344, 24.526899, -2.612398, 47.126015, -40.326901, -63.541442, 24.282786, 17.685049, 0.790325, 41.671985, -41.352426, -55.046875, -20.369966, 18.828080, -1.379525, 62.009881, -47.076313, -61.604874, 23.877253, 21.319202, 2.009715, 64.643468, -47.353146, -63.988506, -24.877638, 0.002109, 0.002530, -0.601539, 0.004366, 0.002530, -0.601111, 0.002270, -0.002892, -0.561907, 0.004523, -0.002892, -0.562570 
0.638100, 0.000000, 0.000000, 0.297228, -0.011114, 0.000232, 0.275138, 0.000000, 0.000000, 0.000000, -0.000755, -0.000755, 0.004223, 0.000000, 0.000000, -0.697747, 0.002008, -0.000453, -0.587824, 0.000000, 0.000000, 0.000000, 0.001758, 0.068163, 0.007163, 24.526899, -2.612398, 47.126015, -40.509073, -63.952633, 24.468914, 17.685049, 0.790325, 41.671985, -41.587285, -55.510955, -20.760121, 18.828080, -1.379525, 62.009881, -47.418531, -62.128242, 24.287410, 21.319202, 2.009715, 64.643468, -47.654585, -64.466307, -25.043146, 0.001055, 0.001698, -0.608307, 0.002789, 0.001698, -0.608190, 0.001224, -0.002460, -0.568349, 0.002954, -0.002461, -0.569071 
0.640600, 0.000000, 0.000000, 0.295478, -0.011110, 0.000230, 0.273660, 0.000000, 0.000000, 0.000000, -0.000750, -0.000750, 0.004395, 0.000000, 0.000000, -0.702089, 0.000633, -0.000633, -0.594389, 0.000000, 0.000000, 0.000000, 0.002500, 0.069218, 0.005123, 24.526899, -2.612398, 47.126015, -40.680237, -64.369169, 24.658037, 17.685049, 0.790325, 41.671985, -41.806193, -55.969577, -21.152474, 18.828080, -1.379525, 62.009881, -47.740030, -62.642927, 24.697366, 21.319202, 2.009715, 64.643468, -47.941794, -64.945109, -25.211081, -0.000080, 0.000908, -0.615038, 0.001164, 0.000908, -0.615220, 0.000098, -0.002070, -0.574586, 0.001340, -0.002070, -0.575371 
0.643100, 0.000000, 0.000000, 0.293718, -0.011111, 0.000228, 0.272166, 0.000000, 0.000000, 0.000000, -0.000743, -0.000743, 0.004569, 0.000000, 0.000000, -0.706042, -0.000804, -0.000814, -0.600829, 0.000000, 0.000000, 0.000000, 0.003232, 0.070534, 0.003222, 24.526899, -2.612398, 47.126015, -40.839953, -64.789357, 24.849807, 17.685049, 0.790325, 41.671985, -42.010779, -56.423379, -21.546754, 18.828080, -1.379525, 62.009881, -48.041134, -63.149124, 25.106754, 21.319202, 2.009715, 64.643468, -48.214150, -65.423606, -25.381290, -0.001294, 0.000158, -0.621727, -0.000507, 0.000157, -0.622199, -0.001106, -0.001720, -0.580623, -0.000320, -0.001720, -0.581477 
0.645600, 0.000000, 0.000000, 0.291949, -0.011114, 0.000226, 0.270656, 0.000000, 0.000000, 0.000000, -0.000734, -0.000734, 0.004748, 0.000000, 0.000000, -0.709602, -0.002281, -0.000999, -0.607128, 0.000000, 0.000000, 0.000000, 0.003892, 0.072220, 0.001513, 24.526899, -2.612398, 47.126015, -40.986602, -65.218149, 25.053370, 17.685049, 0.790325, 41.671985, -42.202987, -56.873267, -21.945376, 18.828080, -1.379525, 62.009881, -48.318766, -63.635876, 25.418127, 21.319202, 2.009715, 64.643468, -48.290559, -66.741442, -25.378946, -0.002572, -0.000539, -0.628398, -0.002194, -0.000540, -0.629137, -0.002372, -0.001427, -0.586417, -0.001996, -0.001428, -0.587337 
0.648100, 0.000000, 0.000000, 0.290171, -0.011122, 0.000224, 0.269131, 0.000000, 0.000000, 0.000000, -0.000725, -0.000725, 0.004930, 0.000000, 0.000000, -0.712769, -0.004315, -0.000983, -0.612662, 0.000000, 0.000000, 0.000000, 0.002679, 0.073677, 0.001051, 19.130063, -0.393394, 52.306954, -46.030129, -62.760453, 25.317201, 18.552303, 0.768217, 67.306123, -53.082553, -68.164706, -27.553808, 18.156106, -0.544854, 69.252316, -51.847084, -66.272343, 25.955561, 18.433482, 0.001040, 65.117876, -50.095019, -64.674581, -26.019310, -0.004557, -0.000664, -0.634473, -0.004291, -0.000664, -0.635004, -0.004345, -0.001281, -0.591671, -0.004080, -0.001281, -0.592333 
0.650600, 0.000000, 0.000000, 0.288385, -0.011136, 0.000221, 0.267593, 0.000000, 0.000000, 0.000000, -0.000721, -0.000721, 0.005116, 0.000000, 0.000000, -0.715540, -0.006763, -0.000819, -0.617646, 0.000000, 0.000000, 0.000000, 0.000453, 0.074957, 0.001338, 19.130063, -0.393394, 52.306954, -46.177175, -63.203344, 25.611022, 18.552303, 0.768217, 67.306123, -53.308383, -68.668808, -27.898712, 18.156106, -0.544854, 69.252316, -52.076927, -66.767373, 26.183969, 18.433482, 0.001040, 65.117876, -50.290271, -65.142553, -26.368471, -0.007045, -0.000417, -0.640077, -0.006710, -0.000417, -0.640133, -0.006822, -0.001194, -0.596513, -0.006488, -0.001194, -0.596740 
